,district,type,metro_num,S,mon_price,聚类类别,density
11207,松江,合租,558.0,12.7,2060,交通便利普通,2906
11208,松江,合租,373.0,19.7,1490,交通便利普通,2906
11209,松江,合租,68.0,12.2,1490,交通便利普通,2906
11210,松江,合租,824.0,16.4,2190,交通一般普通,2906
11211,松江,合租,416.0,12.0,1790,交通便利普通,2906
11212,松江,合租,648.0,20.2,1790,交通一般普通,2906
11213,松江,合租,1075.0,16.9,2030,交通一般普通,2906
11214,松江,合租,432.0,12.3,2060,交通便利普通,2906
11215,松江,合租,271.0,11.2,1490,交通便利普通,2906
11216,松江,合租,62.0,12.6,1360,交通便利普通,2906
11217,松江,合租,271.0,13.0,1730,交通便利普通,2906
11218,松江,合租,861.0,17.1,2130,交通一般普通,2906
11219,松江,合租,229.0,18.7,1790,交通便利普通,2906
11220,松江,合租,751.0,9.2,1830,交通一般普通,2906
11221,松江,合租,805.0,17.5,2060,交通一般普通,2906
11222,松江,合租,1005.0,10.1,1830,交通一般普通,2906
11223,松江,合租,467.0,13.0,1930,交通便利普通,2906
11224,松江,合租,861.0,15.0,2330,交通一般普通,2906
11225,松江,合租,807.0,13.0,2060,交通一般普通,2906
11226,松江,合租,229.0,14.1,1490,交通便利普通,2906
11227,松江,合租,560.0,16.7,1930,交通便利普通,2906
11228,松江,合租,68.0,14.1,1630,交通便利普通,2906
11229,松江,合租,1446.0,20.0,1860,交通不便普通,2906
11230,松江,合租,1160.0,15.5,1960,交通一般普通,2906
11231,松江,合租,889.0,34.5,1730,交通一般普通,2906
11232,松江,合租,625.0,13.5,1690,交通一般普通,2906
11233,松江,合租,861.0,16.6,1560,交通一般普通,2906
11234,松江,合租,1160.0,12.0,2090,交通一般普通,2906
11235,松江,合租,942.0,15.0,1590,交通一般普通,2906
11236,松江,合租,578.0,0.0,1530,交通一般普通,2906
11237,松江,合租,1540.0,11.3,1890,交通不便普通,2906
11238,松江,合租,1244.0,14.3,1890,交通一般普通,2906
11239,松江,合租,355.0,13.9,1530,交通便利普通,2906
11240,松江,合租,1160.0,15.0,1590,交通一般普通,2906
11241,松江,合租,416.0,12.0,1590,交通便利普通,2906
11242,松江,合租,1446.0,16.2,1960,交通不便普通,2906
11243,松江,合租,1239.0,15.0,2130,交通一般普通,2906
11244,松江,合租,1165.0,19.1,1930,交通一般普通,2906
11245,松江,合租,995.0,24.4,2590,交通一般普通,2906
11246,松江,合租,271.0,13.0,1660,交通便利普通,2906
11247,松江,合租,302.0,12.0,1690,交通便利普通,2906
11248,松江,合租,416.0,12.6,1730,交通便利普通,2906
11249,松江,合租,166.0,20.0,2130,交通便利普通,2906
11250,松江,合租,1446.0,18.5,1890,交通不便普通,2906
11251,松江,合租,840.0,9.3,1530,交通一般普通,2906
11252,松江,合租,840.0,0.0,1530,交通一般普通,2906
11253,松江,合租,375.0,10.9,1930,交通便利普通,2906
11254,松江,合租,809.0,15.3,1930,交通一般普通,2906
11255,松江,合租,560.0,11.8,1690,交通一般普通,2906
11256,松江,合租,861.0,13.0,1660,交通一般普通,2906
11257,松江,合租,482.0,12.0,1630,交通便利普通,2906
11258,松江,合租,482.0,12.0,1630,交通便利普通,2906
11259,松江,合租,482.0,12.0,1630,交通便利普通,2906
11260,松江,合租,416.0,12.0,1630,交通便利普通,2906
11261,松江,合租,482.0,12.0,1660,交通便利普通,2906
11262,松江,合租,558.0,15.8,1460,交通一般普通,2906
11263,松江,合租,807.0,15.5,1690,交通一般普通,2906
11264,松江,合租,534.0,12.7,2060,交通便利普通,2906
11265,松江,合租,1160.0,11.0,2090,交通一般普通,2906
11266,松江,合租,1406.0,16.5,1830,交通不便普通,2906
11267,松江,合租,302.0,12.0,1660,交通便利普通,2906
11268,松江,合租,302.0,12.1,1590,交通便利普通,2906
11269,松江,合租,861.0,18.8,1760,交通一般普通,2906
11270,松江,合租,1406.0,17.6,2190,交通不便普通,2906
11271,松江,合租,703.0,10.4,1630,交通一般普通,2906
11272,松江,合租,2180.0,18.0,1960,交通不便普通,2906
11273,松江,合租,1239.0,16.0,2230,交通一般普通,2906
11274,松江,合租,229.0,15.8,1530,交通便利普通,2906
11275,松江,合租,585.0,12.6,1560,交通一般普通,2906
11276,松江,合租,1137.0,20.7,2090,交通一般普通,2906
11277,松江,合租,1244.0,16.8,2230,交通一般普通,2906
11278,松江,合租,1239.0,22.9,1890,交通一般普通,2906
11279,松江,合租,1165.0,10.3,1990,交通一般普通,2906
11280,松江,合租,807.0,15.6,1790,交通一般普通,2906
11281,松江,合租,135.0,17.0,2190,交通便利普通,2906
11282,松江,合租,1165.0,13.0,1860,交通一般普通,2906
11283,松江,合租,265.0,11.2,1730,交通便利普通,2906
11284,松江,合租,265.0,11.2,1730,交通便利普通,2906
11285,松江,合租,703.0,12.1,1560,交通一般普通,2906
11286,松江,合租,482.0,12.6,1830,交通便利普通,2906
11287,松江,合租,482.0,12.0,1860,交通便利普通,2906
11288,松江,合租,751.0,18.1,2130,交通一般普通,2906
11289,松江,合租,889.0,13.3,1660,交通一般普通,2906
11290,松江,合租,416.0,11.2,1790,交通便利普通,2906
11291,松江,合租,482.0,12.4,1530,交通便利普通,2906
11292,松江,合租,679.0,17.0,2630,交通便利普通,2906
11293,松江,合租,578.0,11.8,1590,交通一般普通,2906
11294,松江,合租,1190.0,11.1,2190,交通一般普通,2906
11295,松江,合租,805.0,15.0,1630,交通一般普通,2906
11296,松江,合租,751.0,11.9,1890,交通一般普通,2906
11297,松江,合租,942.0,13.6,1790,交通一般普通,2906
11298,松江,合租,560.0,12.8,1730,交通便利普通,2906
11299,松江,合租,560.0,15.2,1930,交通便利普通,2906
11300,松江,合租,229.0,15.8,1490,交通便利普通,2906
11301,松江,合租,355.0,14.9,2090,交通便利普通,2906
11302,松江,合租,1590.0,15.6,1890,交通不便普通,2906
11303,松江,合租,1244.0,13.2,1890,交通一般普通,2906
11304,松江,合租,432.0,10.0,1790,交通便利普通,2906
11305,松江,合租,807.0,13.9,2360,交通一般普通,2906
11306,松江,合租,1160.0,20.4,1790,交通一般普通,2906
11307,松江,合租,560.0,12.1,1890,交通便利普通,2906
11308,松江,合租,1244.0,10.8,1890,交通一般普通,2906
11309,松江,合租,1352.0,11.2,1990,交通不便普通,2906
11310,松江,合租,265.0,10.0,1530,交通便利普通,2906
11311,松江,合租,68.0,10.8,1390,交通便利普通,2906
11312,松江,合租,271.0,14.9,1460,交通便利普通,2906
11313,松江,合租,625.0,11.2,1560,交通一般普通,2906
11314,松江,合租,439.0,15.0,1690,交通便利普通,2906
11315,松江,合租,1244.0,14.3,1960,交通一般普通,2906
11316,松江,合租,840.0,11.5,1560,交通一般普通,2906
11317,松江,合租,1239.0,19.1,1690,交通一般普通,2906
11318,松江,合租,560.0,10.0,1790,交通便利普通,2906
11319,松江,合租,990.0,16.5,1730,交通一般普通,2906
11320,松江,合租,1244.0,15.1,2390,交通一般普通,2906
11321,松江,合租,439.0,13.6,2260,交通便利普通,2906
11322,松江,合租,560.0,12.7,1730,交通便利普通,2906
11323,松江,合租,1659.0,16.7,2130,交通不便普通,2906
11324,松江,合租,560.0,12.6,1730,交通便利普通,2906
11325,松江,合租,166.0,18.5,2360,交通便利普通,2906
11326,松江,合租,652.0,9.8,1470,交通一般普通,2906
11327,松江,合租,1849.0,14.3,2060,交通不便普通,2906
11328,松江,合租,1446.0,20.0,1730,交通不便普通,2906
11329,松江,合租,861.0,12.0,1660,交通一般普通,2906
11330,松江,合租,1659.0,13.0,2160,交通不便普通,2906
11331,松江,合租,628.0,14.1,1590,交通一般普通,2906
11332,松江,合租,861.0,13.94,1790,交通一般普通,2906
11333,松江,合租,1137.0,13.6,1990,交通一般普通,2906
11334,松江,合租,560.0,12.1,1890,交通便利普通,2906
11335,松江,合租,2180.0,13.6,1860,交通不便普通,2906
11336,松江,合租,807.0,13.5,1130,交通一般普通,2906
11337,松江,合租,355.0,11.7,1530,交通便利普通,2906
11338,松江,合租,135.0,17.8,2090,交通便利普通,2906
11339,松江,合租,1446.0,12.0,1830,交通不便普通,2906
11340,松江,合租,1036.0,0.0,1390,交通一般普通,2906
11341,松江,合租,1659.0,14.2,2030,交通不便普通,2906
11342,松江,合租,1659.0,11.8,2230,交通不便普通,2906
11343,松江,合租,767.0,11.4,1090,交通一般普通,2906
11344,松江,合租,1165.0,15.7,1590,交通一般普通,2906
11345,松江,合租,1540.0,14.0,2390,交通不便普通,2906
11346,松江,合租,805.0,14.0,1760,交通一般普通,2906
11347,松江,合租,439.0,18.8,2030,交通便利普通,2906
11348,松江,合租,889.0,14.4,1430,交通一般普通,2906
11349,松江,合租,432.0,12.26,1790,交通便利普通,2906
11350,松江,合租,1738.0,15.1,1830,交通不便普通,2906
11351,松江,合租,1430.0,13.2,1690,交通不便普通,2906
11352,松江,合租,1299.0,19.0,1790,交通不便普通,2906
11353,松江,合租,1738.0,20.0,1530,交通不便普通,2906
11354,松江,合租,1540.0,12.0,1530,交通不便普通,2906
11355,松江,合租,1160.0,11.0,1530,交通一般普通,2906
11356,松江,合租,1472.0,14.7,2160,交通不便普通,2906
11357,松江,合租,682.0,12.6,1730,交通一般普通,2906
11358,松江,合租,648.0,13.0,1660,交通一般普通,2906
11359,松江,合租,648.0,15.0,1990,交通一般普通,2906
11360,松江,合租,807.0,15.6,1490,交通一般普通,2906
11361,松江,合租,1137.0,14.9,1790,交通一般普通,2906
11362,松江,合租,320.0,8.6,1890,交通便利普通,2906
11363,松江,合租,560.0,11.6,1690,交通一般普通,2906
11364,松江,合租,891.0,12.0,1790,交通一般普通,2906
11365,松江,合租,452.0,12.0,1860,交通便利普通,2906
11366,松江,合租,482.0,12.0,1860,交通便利普通,2906
11367,松江,合租,861.0,15.9,1990,交通一般普通,2906
11368,松江,合租,1550.0,10.5,1430,交通不便普通,2906
11369,松江,合租,1036.0,11.5,1530,交通一般普通,2906
11370,松江,合租,648.0,12.6,1630,交通一般普通,2906
11371,松江,合租,560.0,13.7,1660,交通一般普通,2906
11372,松江,合租,2180.0,12.9,1830,交通不便普通,2906
11373,松江,合租,1160.0,12.0,1830,交通一般普通,2906
11374,松江,合租,679.0,12.6,1660,交通一般普通,2906
11375,松江,合租,416.0,22.0,2430,交通便利普通,2906
11376,松江,合租,585.0,12.6,1460,交通一般普通,2906
11377,松江,合租,265.0,10.6,1960,交通便利普通,2906
11378,松江,合租,452.0,10.8,1790,交通便利普通,2906
11379,松江,合租,648.0,13.0,1730,交通一般普通,2906
11380,松江,合租,265.0,13.4,1830,交通便利普通,2906
11381,松江,合租,807.0,9.4,1130,交通一般普通,2906
11382,松江,合租,534.0,10.7,1560,交通便利普通,2906
11383,松江,合租,482.0,22.0,2290,交通便利普通,2906
11384,松江,合租,1659.0,10.0,2230,交通不便普通,2906
11385,松江,合租,166.0,15.1,2130,交通便利普通,2906
11386,松江,合租,1904.0,17.0,2130,交通不便普通,2906
11387,松江,合租,889.0,12.4,1390,交通一般普通,2906
11388,松江,合租,560.0,13.5,1730,交通便利普通,2906
11389,松江,合租,1181.0,13.2,1890,交通一般普通,2906
11390,松江,合租,68.0,13.5,1760,交通便利普通,2906
11391,松江,合租,861.0,15.5,1760,交通一般普通,2906
11392,松江,合租,558.0,12.7,1390,交通一般普通,2906
11393,松江,合租,560.0,9.3,1530,交通一般普通,2906
11394,松江,合租,861.0,15.0,2090,交通一般普通,2906
11395,松江,合租,1590.0,11.8,1860,交通不便普通,2906
11396,松江,合租,809.0,12.0,1760,交通一般普通,2906
11397,松江,合租,861.0,17.0,2190,交通一般普通,2906
11398,松江,合租,1249.0,0.0,1390,交通一般普通,2906
11399,松江,合租,1239.0,14.3,1590,交通一般普通,2906
11400,松江,合租,682.0,11.9,1730,交通一般普通,2906
11401,松江,合租,861.0,15.5,1890,交通一般普通,2906
11402,松江,合租,988.0,16.2,1990,交通一般普通,2906
11403,松江,合租,62.0,13.3,1660,交通便利普通,2906
11404,松江,合租,2180.0,13.0,2390,交通不便普通,2906
11405,松江,合租,1249.0,8.8,1090,交通一般普通,2906
11406,松江,合租,805.0,14.2,1490,交通一般普通,2906
11407,松江,合租,534.0,12.0,2030,交通便利普通,2906
11408,松江,合租,1333.0,12.6,1630,交通不便普通,2906
11409,松江,合租,452.0,10.0,2130,交通便利普通,2906
11410,松江,合租,1446.0,11.0,1860,交通不便普通,2906
11411,松江,合租,478.0,14.9,1360,交通便利普通,2906
11412,松江,合租,751.0,12.2,1990,交通一般普通,2906
11413,松江,合租,1075.0,14.0,1860,交通一般普通,2906
11414,松江,合租,2102.0,13.0,1830,交通不便普通,2906
11415,松江,合租,751.0,12.0,1630,交通一般普通,2906
11416,松江,合租,751.0,12.4,1630,交通一般普通,2906
11417,松江,合租,2026.0,11.7,1960,交通不便普通,2906
11418,松江,合租,1073.0,9.8,1660,交通一般普通,2906
11419,松江,合租,439.0,19.6,2160,交通便利普通,2906
11420,松江,合租,751.0,11.8,1760,交通一般普通,2906
11421,松江,合租,703.0,10.5,1390,交通一般普通,2906
11422,松江,合租,1073.0,8.2,1460,交通一般普通,2906
11423,松江,合租,432.0,9.8,2090,交通便利普通,2906
11424,松江,合租,1244.0,12.1,2590,交通一般普通,2906
11425,松江,合租,534.0,11.5,1830,交通便利普通,2906
11426,松江,合租,2073.0,16.7,1660,交通不便普通,2906
11427,松江,合租,1397.0,12.9,1760,交通不便普通,2906
11428,松江,合租,1075.0,18.4,1960,交通一般普通,2906
11429,松江,合租,751.0,9.2,1630,交通一般普通,2906
11430,松江,合租,1550.0,10.0,1430,交通不便普通,2906
11431,松江,合租,932.0,11.4,1490,交通一般普通,2906
11432,松江,合租,1165.0,9.5,1460,交通一般普通,2906
11433,松江,合租,2073.0,12.3,2260,交通不便普通,2906
11434,松江,合租,1904.0,11.6,2030,交通不便普通,2906
11435,松江,合租,861.0,14.0,2190,交通一般普通,2906
11436,松江,合租,2102.0,9.9,1930,交通不便普通,2906
11437,松江,合租,988.0,9.6,1890,交通一般普通,2906
11438,松江,合租,1406.0,19.0,1860,交通不便普通,2906
11439,松江,合租,1075.0,12.3,1460,交通一般普通,2906
11440,松江,合租,1540.0,10.0,1190,交通不便普通,2906
11441,松江,合租,1356.0,17.1,1660,交通不便普通,2906
11442,松江,合租,861.0,12.0,1890,交通一般普通,2906
11443,松江,合租,1073.0,9.6,1730,交通一般普通,2906
11444,松江,合租,861.0,12.0,1890,交通一般普通,2906
11445,松江,合租,807.0,16.0,1430,交通一般普通,2906
11446,松江,合租,1249.0,11.1,1390,交通一般普通,2906
11447,松江,合租,68.0,14.3,1490,交通便利普通,2906
11448,松江,合租,1659.0,14.7,2490,交通不便普通,2906
11449,松江,合租,751.0,9.1,1730,交通一般普通,2906
11450,松江,合租,1244.0,10.9,1630,交通一般普通,2906
11451,松江,合租,58.0,6.5,1730,交通便利普通,2906
11452,松江,合租,1528.0,11.8,1490,交通不便普通,2906
11453,松江,合租,1618.0,0.0,1330,交通不便普通,2906
11454,松江,合租,62.0,16.2,1460,交通便利普通,2906
11455,松江,合租,1165.0,14.0,1360,交通一般普通,2906
11456,松江,合租,1165.0,15.0,1490,交通一般普通,2906
11457,松江,合租,432.0,8.5,1590,交通便利普通,2906
11458,松江,合租,452.0,12.0,2030,交通便利普通,2906
11459,松江,合租,302.0,8.1,1490,交通便利普通,2906
11460,松江,合租,1472.0,10.5,1890,交通不便普通,2906
11461,松江,合租,2073.0,13.7,2130,交通不便普通,2906
11462,松江,合租,1446.0,10.0,1860,交通不便普通,2906
11463,松江,合租,824.0,10.5,1730,交通一般普通,2906
11464,松江,合租,355.0,10.9,1430,交通便利普通,2906
11465,松江,合租,573.0,18.6,2090,交通便利普通,2906
11466,松江,合租,229.0,10.9,1330,交通便利普通,2906
11467,松江,合租,751.0,8.9,1730,交通一般普通,2906
11468,松江,合租,1446.0,11.0,2190,交通不便普通,2906
11469,松江,合租,578.0,6.8,1260,交通一般普通,2906
11470,松江,合租,824.0,15.3,1930,交通一般普通,2906
11471,松江,合租,355.0,14.8,1790,交通便利普通,2906
11472,松江,合租,573.0,18.6,1890,交通便利普通,2906
11473,松江,合租,265.0,11.8,1690,交通便利普通,2906
11474,松江,合租,373.0,14.0,1460,交通便利普通,2906
11475,松江,合租,415.0,13.1,1430,交通便利普通,2906
11476,松江,合租,751.0,10.0,2090,交通一般普通,2906
11477,松江,合租,416.0,8.4,1490,交通便利普通,2906
11478,松江,合租,995.0,11.2,1830,交通一般普通,2906
11479,松江,合租,809.0,11.6,2130,交通一般普通,2906
11480,松江,合租,840.0,7.1,1290,交通一般普通,2906
11481,松江,合租,2140.0,13.1,1790,交通不便普通,2906
11482,松江,合租,1165.0,0.0,1590,交通一般普通,2906
11483,松江,合租,751.0,10.9,1890,交通一般普通,2906
11484,松江,合租,573.0,23.4,2390,交通便利普通,2906
11485,松江,合租,1160.0,20.0,1730,交通一般普通,2906
11486,松江,合租,682.0,11.5,1690,交通一般普通,2906
11487,松江,合租,1406.0,13.2,1690,交通不便普通,2906
11488,松江,合租,1333.0,13.6,1430,交通不便普通,2906
11489,松江,合租,302.0,8.1,1490,交通便利普通,2906
11490,松江,合租,432.0,12.3,2030,交通便利普通,2906
11491,松江,合租,416.0,7.6,1430,交通便利普通,2906
11492,松江,合租,942.0,10.5,1260,交通一般普通,2906
11493,松江,合租,751.0,9.6,1930,交通一般普通,2906
11494,松江,合租,990.0,14.0,2190,交通一般普通,2906
11495,松江,合租,988.0,17.2,1930,交通一般普通,2906
11496,松江,合租,1160.0,12.2,1490,交通一般普通,2906
11497,松江,合租,1073.0,7.8,1330,交通一般普通,2906
11498,松江,合租,482.0,8.4,1390,交通便利普通,2906
11499,松江,合租,482.0,8.4,1390,交通便利普通,2906
11500,松江,合租,558.0,12.9,1330,交通一般普通,2906
11501,松江,合租,482.0,8.4,1390,交通便利普通,2906
11502,松江,合租,396.0,6.6,1590,交通便利普通,2906
11503,松江,合租,1446.0,10.0,1530,交通不便普通,2906
11504,松江,合租,1239.0,16.0,2090,交通一般普通,2906
11505,松江,合租,824.0,15.5,2090,交通一般普通,2906
11506,松江,合租,1726.0,14.4,1690,交通不便普通,2906
11507,松江,合租,824.0,12.3,1790,交通一般普通,2906
11508,松江,合租,995.0,11.4,1790,交通一般普通,2906
11509,松江,合租,1904.0,16.0,1790,交通不便普通,2906
11510,松江,合租,1659.0,10.5,1830,交通不便普通,2906
11511,松江,合租,1472.0,13.0,1730,交通不便普通,2906
11512,松江,合租,1352.0,10.0,1860,交通不便普通,2906
11513,松江,合租,751.0,11.3,1690,交通一般普通,2906
11514,松江,合租,1146.0,11.3,1460,交通一般普通,2906
11515,松江,合租,932.0,6.7,1160,交通一般普通,2906
11516,松江,合租,62.0,12.0,1430,交通便利普通,2906
11517,松江,合租,265.0,11.8,1560,交通便利普通,2906
11518,松江,合租,1075.0,12.0,1990,交通一般普通,2906
11519,松江,合租,824.0,12.0,1830,交通一般普通,2906
11520,松江,合租,1160.0,14.8,1860,交通一般普通,2906
11521,松江,合租,751.0,13.6,1630,交通一般普通,2906
11522,松江,合租,373.0,10.2,1330,交通便利普通,2906
11523,松江,合租,560.0,19.6,2030,交通便利普通,2906
11524,松江,合租,1446.0,10.0,1430,交通不便普通,2906
11525,松江,合租,439.0,16.2,2460,交通便利普通,2906
11526,松江,合租,679.0,11.5,1630,交通一般普通,2906
11527,松江,合租,1352.0,13.2,1790,交通不便普通,2906
11528,松江,合租,809.0,11.9,1990,交通一般普通,2906
11529,松江,合租,1540.0,10.9,1390,交通不便普通,2906
11530,松江,合租,751.0,16.0,2130,交通一般普通,2906
11531,松江,合租,432.0,9.2,1760,交通便利普通,2906
11532,松江,合租,1165.0,12.0,1430,交通一般普通,2906
11533,松江,合租,1738.0,16.0,1490,交通不便普通,2906
11534,松江,合租,2359.0,9.2,960,交通不便普通,2906
11535,松江,合租,2073.0,14.5,1560,交通不便普通,2906
11536,松江,合租,1618.0,11.5,1390,交通不便普通,2906
11537,松江,合租,1446.0,9.5,1490,交通不便普通,2906
11538,松江,合租,824.0,12.3,1730,交通一般普通,2906
11539,松江,合租,751.0,9.2,1630,交通一般普通,2906
11540,松江,合租,2459.0,15.1,1560,交通不便普通,2906
11541,松江,合租,1738.0,18.8,1430,交通不便普通,2906
11542,松江,合租,1073.0,0.0,1360,交通一般普通,2906
11543,松江,合租,1472.0,12.2,1560,交通不便普通,2906
11544,松江,合租,1540.0,9.5,1390,交通不便普通,2906
11545,松江,合租,271.0,12.9,1330,交通便利普通,2906
11546,松江,合租,482.0,12.3,1590,交通便利普通,2906
11547,松江,合租,355.0,13.8,1530,交通便利普通,2906
11548,松江,合租,416.0,12.0,1590,交通便利普通,2906
11549,松江,合租,1036.0,13.5,1260,交通一般普通,2906
11550,松江,合租,1249.0,6.2,1290,交通一般普通,2906
11551,松江,合租,432.0,9.5,1630,交通便利普通,2906
11552,松江,合租,988.0,9.3,1830,交通一般普通,2906
11553,松江,合租,573.0,28.8,2730,交通便利普通,2906
11554,松江,合租,1550.0,11.87,1390,交通不便普通,2906
11555,松江,合租,416.0,8.3,1430,交通便利普通,2906
11556,松江,合租,1446.0,28.0,1730,交通不便普通,2906
11557,松江,合租,1446.0,29.6,1760,交通不便普通,2906
11558,松江,合租,1446.0,12.0,2390,交通不便普通,2906
11559,松江,合租,1553.0,14.0,1490,交通不便普通,2906
11560,松江,合租,229.0,11.9,1390,交通便利普通,2906
11561,松江,合租,1904.0,8.3,1690,交通不便普通,2906
11562,松江,合租,988.0,8.1,1830,交通一般普通,2906
11563,松江,合租,1446.0,27.5,1730,交通不便普通,2906
11564,松江,合租,1165.0,10.9,1430,交通一般普通,2906
11565,松江,合租,1165.0,10.9,1430,交通一般普通,2906
11566,松江,合租,302.0,8.9,1430,交通便利普通,2906
11567,松江,合租,2026.0,6.4,1090,交通不便普通,2906
11568,松江,合租,2459.0,15.4,1630,交通不便普通,2906
11569,松江,合租,1540.0,0.0,1430,交通不便普通,2906
11570,松江,合租,396.0,6.1,1590,交通便利普通,2906
11571,松江,合租,1239.0,16.0,2030,交通一般普通,2906
11572,松江,合租,751.0,13.0,2160,交通一般普通,2906
11573,松江,合租,482.0,12.0,1660,交通便利普通,2906
11574,松江,合租,1036.0,6.7,1260,交通一般普通,2906
11575,松江,合租,1446.0,23.0,2390,交通不便普通,2906
11576,松江,合租,1244.0,16.8,1990,交通一般普通,2906
11577,松江,合租,809.0,7.8,1430,交通一般普通,2906
11578,松江,合租,2073.0,11.0,1530,交通不便普通,2906
11579,松江,合租,1154.0,11.9,2130,交通一般普通,2906
11580,松江,合租,1659.0,11.9,1790,交通不便普通,2906
11581,松江,合租,482.0,7.8,1360,交通便利普通,2906
11582,松江,合租,432.0,8.25,1430,交通便利普通,2906
11583,松江,合租,1446.0,11.0,1190,交通不便普通,2906
11584,松江,合租,1849.0,14.4,1990,交通不便普通,2906
11585,松江,合租,585.0,0.0,1460,交通一般普通,2906
11586,松江,合租,1160.0,13.2,2030,交通一般普通,2906
11587,松江,合租,482.0,10.4,1460,交通便利普通,2906
11588,松江,合租,560.0,19.6,2030,交通便利普通,2906
11589,松江,合租,375.0,0.0,1690,交通便利普通,2906
11590,松江,合租,1446.0,20.0,1960,交通不便普通,2906
11591,松江,合租,652.0,9.5,1330,交通一般普通,2906
11592,松江,合租,988.0,12.3,2030,交通一般普通,2906
11593,松江,合租,1446.0,10.0,1190,交通不便普通,2906
11594,松江,合租,1160.0,10.0,1490,交通一般普通,2906
11595,松江,合租,573.0,21.0,2690,交通便利普通,2906
11596,松江,合租,1904.0,9.3,1490,交通不便普通,2906
11597,松江,合租,1160.0,20.0,1690,交通一般普通,2906
11598,松江,合租,891.0,12.2,1460,交通一般普通,2906
11599,松江,合租,1726.0,12.5,1390,交通不便普通,2906
11600,松江,合租,585.0,9.2,1330,交通一般普通,2906
11601,松江,合租,573.0,12.5,2290,交通便利普通,2906
11602,松江,合租,1618.0,0.0,1130,交通不便普通,2906
11603,松江,合租,648.0,7.8,1630,交通一般普通,2906
11604,松江,合租,2459.0,11.9,1490,交通不便普通,2906
11605,松江,合租,751.0,10.5,1730,交通一般普通,2906
11606,松江,合租,560.0,12.6,1760,交通便利普通,2906
11607,松江,合租,648.0,11.1,1490,交通一般普通,2906
11608,松江,合租,1904.0,6.7,1190,交通不便普通,2906
11609,松江,合租,265.0,12.3,1730,交通便利普通,2906
11610,松江,合租,751.0,11.9,2490,交通一般普通,2906
11611,松江,合租,1472.0,13.0,1930,交通不便普通,2906
11612,松江,合租,1446.0,10.0,1490,交通不便普通,2906
11613,松江,合租,537.0,12.2,1230,交通一般普通,2906
11614,松江,合租,1160.0,15.0,2160,交通一般普通,2906
11615,松江,合租,809.0,9.6,1690,交通一般普通,2906
11616,松江,合租,1738.0,14.0,2060,交通不便普通,2906
11617,松江,合租,988.0,15.2,2660,交通一般普通,2906
11618,松江,合租,439.0,14.8,1760,交通便利普通,2906
11619,松江,合租,891.0,10.4,1430,交通一般普通,2906
11620,松江,合租,558.0,13.1,1460,交通一般普通,2906
11621,松江,合租,1738.0,10.0,1390,交通不便普通,2906
11622,松江,合租,1590.0,15.0,2290,交通不便普通,2906
11623,松江,合租,703.0,12.0,1590,交通一般普通,2906
11624,松江,合租,439.0,15.6,2530,交通便利普通,2906
11625,松江,合租,932.0,0.0,1430,交通一般普通,2906
11626,松江,合租,1904.0,10.5,1530,交通不便普通,2906
11627,松江,合租,1904.0,9.3,1460,交通不便普通,2906
11628,松江,合租,1165.0,10.8,1290,交通一般普通,2906
11629,松江,合租,1352.0,14.8,2390,交通不便普通,2906
11630,松江,合租,1659.0,17.1,1960,交通不便普通,2906
11631,松江,合租,648.0,14.7,1790,交通一般普通,2906
11632,松江,合租,1239.0,13.0,1790,交通一般普通,2906
11633,松江,合租,751.0,8.5,1490,交通一般普通,2906
11634,松江,合租,1160.0,9.5,1430,交通一般普通,2906
11635,松江,合租,585.0,9.3,1330,交通一般普通,2906
11636,松江,合租,560.0,9.6,1330,交通一般普通,2906
11637,松江,合租,482.0,12.0,1590,交通便利普通,2906
11638,松江,合租,2359.0,0.0,1190,交通不便普通,2906
11639,松江,合租,355.0,10.6,1290,交通便利普通,2906
11640,松江,合租,809.0,0.0,1760,交通一般普通,2906
11641,松江,合租,560.0,12.6,1760,交通便利普通,2906
11642,松江,合租,861.0,14.1,1790,交通一般普通,2906
11643,松江,合租,988.0,8.4,2060,交通一般普通,2906
11644,松江,合租,861.0,9.5,1460,交通一般普通,2906
11645,松江,合租,751.0,16.9,2490,交通一般普通,2906
11646,松江,合租,585.0,10.8,1630,交通一般普通,2906
11647,松江,合租,1446.0,20.0,2160,交通不便普通,2906
11648,松江,合租,990.0,10.0,1760,交通一般普通,2906
11649,松江,合租,751.0,8.4,1690,交通一般普通,2906
11650,松江,合租,648.0,7.9,1390,交通一般普通,2906
11651,松江,合租,648.0,7.5,1390,交通一般普通,2906
11652,松江,合租,1540.0,15.0,1560,交通不便普通,2906
11653,松江,合租,1472.0,13.8,1690,交通不便普通,2906
11654,松江,合租,1239.0,14.0,1760,交通一般普通,2906
11655,松江,合租,482.0,8.4,1230,交通便利普通,2906
11656,松江,合租,751.0,9.6,1790,交通一般普通,2906
11657,松江,合租,1154.0,14.5,2490,交通一般普通,2906
11658,松江,合租,2180.0,13.6,1960,交通不便普通,2906
11659,松江,合租,1738.0,14.5,2130,交通不便普通,2906
11660,松江,合租,1160.0,9.5,1390,交通一般普通,2906
11661,松江,合租,1446.0,19.0,2190,交通不便普通,2906
11662,松江,合租,2359.0,10.5,1190,交通不便普通,2906
11663,松江,合租,703.0,12.0,1690,交通一般普通,2906
11664,松江,合租,990.0,9.9,1460,交通一般普通,2906
11665,松江,合租,751.0,8.4,1730,交通一般普通,2906
